3.000E-01	1.028E-01
3.010E-01	1.019E-01
3.020E-01	1.010E-01
3.030E-01	1.001E-01
3.040E-01	9.920E-02
3.050E-01	9.833E-02
3.060E-01	9.747E-02
3.070E-01	9.663E-02
3.080E-01	9.579E-02
3.090E-01	9.496E-02
3.100E-01	9.414E-02
3.110E-01	9.334E-02
3.120E-01	9.254E-02
3.130E-01	9.175E-02
3.140E-01	9.097E-02
3.150E-01	9.021E-02
3.160E-01	8.945E-02
3.170E-01	8.870E-02
3.180E-01	8.796E-02
3.190E-01	8.722E-02
3.200E-01	8.650E-02
3.210E-01	8.578E-02
3.220E-01	8.508E-02
3.230E-01	8.438E-02
3.240E-01	8.369E-02
3.250E-01	8.300E-02
3.260E-01	8.233E-02
3.270E-01	8.166E-02
3.280E-01	8.100E-02
3.290E-01	8.035E-02
3.300E-01	7.971E-02
3.310E-01	7.907E-02
3.320E-01	7.844E-02
3.330E-01	7.782E-02
3.340E-01	7.721E-02
3.350E-01	7.660E-02
3.360E-01	7.600E-02
3.370E-01	7.540E-02
3.380E-01	7.481E-02
3.390E-01	7.423E-02
3.400E-01	7.366E-02
3.410E-01	7.309E-02
3.420E-01	7.253E-02
3.430E-01	7.197E-02
3.440E-01	7.142E-02
3.450E-01	7.088E-02
3.460E-01	7.034E-02
3.470E-01	6.981E-02
3.480E-01	6.928E-02
3.490E-01	6.876E-02
3.500E-01	6.824E-02
3.510E-01	6.773E-02
3.520E-01	6.723E-02
3.530E-01	6.673E-02
3.540E-01	6.624E-02
3.550E-01	6.575E-02
3.560E-01	6.527E-02
3.570E-01	6.479E-02
3.580E-01	6.431E-02
3.590E-01	6.385E-02
3.600E-01	6.338E-02
3.610E-01	6.293E-02
3.620E-01	6.247E-02
3.630E-01	6.202E-02
3.640E-01	6.158E-02
3.650E-01	6.114E-02
3.660E-01	6.070E-02
3.670E-01	6.027E-02
3.680E-01	5.985E-02
3.690E-01	5.943E-02
3.700E-01	5.901E-02
3.710E-01	5.859E-02
3.720E-01	5.819E-02
3.730E-01	5.778E-02
3.740E-01	5.738E-02
3.750E-01	5.698E-02
3.760E-01	5.659E-02
3.770E-01	5.620E-02
3.780E-01	5.582E-02
3.790E-01	5.543E-02
3.800E-01	5.506E-02
3.810E-01	5.468E-02
3.820E-01	5.431E-02
3.830E-01	5.395E-02
3.840E-01	5.358E-02
3.850E-01	5.322E-02
3.860E-01	5.287E-02
3.870E-01	5.251E-02
3.880E-01	5.217E-02
3.890E-01	5.182E-02
3.900E-01	5.148E-02
3.910E-01	5.114E-02
3.920E-01	5.080E-02
3.930E-01	5.047E-02
3.940E-01	5.014E-02
3.950E-01	4.981E-02
3.960E-01	4.949E-02
3.970E-01	4.917E-02
3.980E-01	4.885E-02
3.990E-01	4.854E-02
4.000E-01	4.823E-02
4.010E-01	4.792E-02
4.020E-01	4.761E-02
4.030E-01	4.731E-02
4.040E-01	4.701E-02
4.050E-01	4.671E-02
4.060E-01	4.642E-02
4.070E-01	4.613E-02
4.080E-01	4.584E-02
4.090E-01	4.555E-02
4.100E-01	4.527E-02
4.110E-01	4.499E-02
4.120E-01	4.471E-02
4.130E-01	4.443E-02
4.140E-01	4.416E-02
4.150E-01	4.389E-02
4.160E-01	4.362E-02
4.170E-01	4.335E-02
4.180E-01	4.309E-02
4.190E-01	4.282E-02
4.200E-01	4.256E-02
4.210E-01	4.231E-02
4.220E-01	4.205E-02
4.230E-01	4.180E-02
4.240E-01	4.155E-02
4.250E-01	4.130E-02
4.260E-01	4.106E-02
4.270E-01	4.081E-02
4.280E-01	4.057E-02
4.290E-01	4.033E-02
4.300E-01	4.009E-02
4.310E-01	3.986E-02
4.320E-01	3.962E-02
4.330E-01	3.939E-02
4.340E-01	3.916E-02
4.350E-01	3.894E-02
4.360E-01	3.871E-02
4.370E-01	3.849E-02
4.380E-01	3.827E-02
4.390E-01	3.805E-02
4.400E-01	3.783E-02
4.410E-01	3.761E-02
4.420E-01	3.740E-02
4.430E-01	3.718E-02
4.440E-01	3.697E-02
